employerName	normalizedClientId
Fowlkes Norman	993012108
MetLife - EnviroServe	993084676
MetLife - Arthur Schuman, Inc.	992597972
MetLife - Patient Care	993050282
freshbenies - Q-Care Inc	993070724
Sardis-Lone Elm Water Supply Corporation	993015549
MetLife - Centra Health, Inc.	991122789
freshbenies - EC Powersports of Crestview	993094101
freshbenies - On Time Couriers, Inc.	993034554
MetLife - LLE Group, Inc.	993040109
US Enrichment Corp.	8889
Ortho Organizers, Inc	993089244
Extensis PEO - Jeri A Schneebeck, OD, PC	993090986
MetLife - VINAYAKA HOSPITALITY VINAKOM	993099960
MetLife - Potter County	993081408
MetLife - Holt Cat	992017418
MetLife - ABODE SERVICES	993078890
MetLife - CHS	99101665
freshbenies - Begin Advertising, Inc.	993032524
Stanford Medicine Childrenâ€™s Hospital	992154986
Venterra Realty	992000413
Bechtel Plant Machinery, Inc.	14512
MetLife - MOUNTAIN STATE AUTO AUCTION Inc.	993082603
freshbenies - Metro Xpress	993086181
MetLife - JE Dunn	993016087
Ylang23	993012979
PAL - QUALFON DSG	992955354
MetLife - GOLDING BARGE LINE INC.	993084160
freshbenies - CanopyOne	993073392
freshbenies - South Brevard Sharing Center, Inc.	993032599
MetLife - Applied CAx LLC	993097057
MetLife - STERLING CITY INDEPENDENT SCHOOL DISTRICT	993090308
MetLife - Service Wire Company	993068190
MetLife - Sodalis Senior Living	993097401
MetLife - DICK LAVY TRUCKING	993084130
Matthew G Norton Co.	993015714
MetLife - Nordex USA	992222994
MetLife - Shoe Sensation	991133081
MetLife - WINDOW WORLD OF BATON ROUGE LLC	993097452
Extensis PEO - Modotech Inc	993091417
MetLife - Chicken Salad Chick	993046886
MetLife - ASPERMONT ISD	993092729
MetLife - The United Football League	993051808
MetLife - K1ds Count Therapy	993078236
McKnight Development Group	993023706
MetLife - Saint Francis Health System	99104290
MetLife - Flowers Foods	99108022
Alight Solutions - HR Services	16581
	4047
Extensis PEO - Marc E. Bosem, M.D., P.A.	993090666
Anthem - Yamaha Motor Corporation, USA	COMPASS9916
MetLife - Jordans Kwik Stop	993082817
MetLife - Fontainebleau	993051244
HCSC - Saulsbury Industries Inc	992951716
MetLife - Villa Serena Communities	993073741
MetLife - JEFF FOSTER TRUCKING INC	993097242
MetLife - Brookdale Senior Living	99117244
MetLife - Hino Motors Manufacturing USA, Inc.	993040758
Honeywell	9796
New Benefits - City Facilities FL WMT	993052060
MasterBrand	992954958
MetLife - INTERSTATE ENGINEERING	993084179
MetLife - GRAND ISLAND EXPRESS	993068137
Extensis PEO - Boston Wealth Strategies, Inc.	993093343
MetLife - City Of Webster	993080731
MetLife - National Grid USA	4844
APTIM Corp	16730
PAL - Emergency Ice, Inc.	993011584
MetLife - Apeo	992931780
Lubrizol Corporation	4682
MetLife - FMC Technologies	993018812
freshbenies - KM Builders	993078531
Extensis PEO - Onclusive, Inc.	993090649
Relation Insurance - Cal's Convenience, Inc.	993073218
MetLife - Paychex HR	993043350
MetLife - WDS Construction	993082508
Gunn Oil Co.	993011899
MetLife - Liberty ISD	993070269
OneMain Financial	15881
New Benefits - Colorado Otolaryngology Associates, LLC	993070368
Cisco Systems - San Jose	7641
Texas United Corporation	993015708
freshbenies - WBEC Metro NY and Greater DMV Inc	993051775
MetLife - MerchantWise Solutions LLC	993066958
MetLife - City of Belton Missouri	2485
Extensis PEO - Pier55, Inc.	993099979
Generational Equity	993012063
MetLife - Mro Corporation	993078246
Extensis PEO - Access Securities, LLC	993091174
MetLife - Credit Human Federal Credit Union	99118655
Extensis PEO - Onyx Management Group, LLC	993091793
	1487
MetLife - Sunland Asphalt	993045551
MetLife - Pluri Potent Partnership dba OMFS Partners	993082518
Reliance Energy Inc.	993017267
Extensis PEO - SIG Technologies LLC	993092188
undefined	993031337
freshbenies - Rio Orthopedics and Sports Medicine Pllc	993078058
MetLife - Logical Position	993069723
MetLife - BITE BRANDS	993097069
Fusion Connect	992994364
New Benefits - Stride Healthcare Management	993067764
freshbenies - The Taney Corporation	993070178
MetLife - Zenlayer, Inc.	993072842
Toyota Boshoku America	993043495
MetLife - NGK-Locke	993068250
MetLife - ARBRE GROUP HOLDING CORP.	993100612
MetLife - EBAC	993082041
MetLife - CSA GROUP	993026783
MetLife - AUSTIN BANK TEXAS N.A.	993078903
MetLife - WHITERABBIT AI	993079021
MetLife - KING'S COMMAND FOODS (2022), LLC	993081480
MetLife - TCLAD INC	993069730
MetLife - SEASONS MANAGEMENT LLC	993099959
MetLife - WILLIAM HEZMALHALCH ARCHITECTS INC.	993097449
freshbenies - Hdins, Inc.	993078766
	4853
MetLife - Boston Inc	993067878
MetLife - Credit Acceptance Corporation	992009500
Extensis PEO - Greene Naftali Gallery Inc.	993099817
MetLife - Intega Inc.	993093816
MetLife - Corteva Agriscience	COMPASS5551
Extensis PEO - Southbridge Law Group, PC	993091009
PAL - Coastal Enterprises of Jacksonville	993081783
Sewon America Inc	993038734
MetLife - Eden Housing	993067867
freshbenies - Bâ€™nai Bâ€™rith Menâ€™s Camp Association	993082656
Sartorius	17638
MetLife - Clarkson University	993050782
Sequa	COMPASS9762
undefined	17568
MetLife - CORE HEALTH & FITNESS, LLC	993084667
MetLife - Responsive Education Solutions	993048469
Onpoint	993051404
MetLife - INDIANAPOLIS MARION COUNTY BUILDING AUTHORITY	993084176
MetLife - SEA RESEARCH FOUNDATION INC. DBA MYSTIC AQUARIUM	993087264
Extensis PEO - Kim Collections	993092014
HCSC - BIMBO BAKERIES USA	99120215
MetLife - Magellan Transport Logistics	11565
Extensis PEO - Bored Room Ventures LLC	993092160
MetLife - NOT JUST BURGERS, LLC DBA DOC B'S FRESH KITCHEN	993070849
MetLife - United Firefighters of Los Angeles City	993073736
City of West Des Moines	993013030
New Benefits - TelWare Corporation	993037862
MetLife - OpenGov	993087204
Pariveda	993012168
MetLife - DXP Enterprises, Inc.	992155608
MetLife - Oral Roberts University	992153481
Solvay	5077
MetLife - UPREACH LLC	993092815
MetLife - Dayton ISD	993078930
AON	2233
MetLife - Pacific Service Employees Benefit Association	992952842
MetLife - Tribles Incorporated	993074252
NewPage	12495
freshbenies - The Admin Awards LLC	993032661
MetLife - Apex Petroleum	993068695
MetLife - PuzzleHR	993075717
Anthem - GOODYEAR	COMPASS9946
MetLife - Essex Industries Inc	992018304
MetLife - QUICK MED CLAIMS, LLC	993081489
County of Orange	16725
Collabera	991121119
Federal Reserve Employee Benefits System	1526
MetLife - Westmoreland County Transit Authority	993068199
MetLife - CRAIG SCOTT INC.	993084335
MetLife - Huckabee	993011980
Kaiser Aluminum	1498
MetLife - Central Florida Kidney Center, Inc	993050701
MetLife - Blue SC -JE Dunn	COMPASS8772
Anthem - Valvoline International, Inc	COMPASS9870
MetLife - RXP AGENCY LLC DBA RXP WIRELES	993072837
MetLife - Monarch Behavioral Therapy Bll LLC	993084859
MetLife - Chlb, LLC	993069158
freshbenies - One Source Associates	993069571
MetLife - Earthcore Industries LLC	993082478
Extensis PEO - Family Medicine MMA PA	993092772
MetLife - ORONO PUBLIC SCHOOL ISD 278	993097283
Pacific Dental Services	991032011
MetLife - Huron Consulting Group	993038563
MetLife - Clark Community Mental Health Center	993074208
Mattress Firm	COMPASS9306
Vetoquinol USA	993018936
New Benefits - AVX Aircraft Company	993072093
Extensis PEO - Recovery Health Solutions IPA, LLC	993092208
Anthem - Bass Pro Inc	COMPASS10786
MetLife - Boston Scientific Corp.	10333
HCSC - Adient	992600285
MetLife - DI Logistics	993070837
MetLife - ALLENDALE MACHINERY SYSTEMS	993078894
MetLife - BROCKWAY MECHANICAL & ROOFING CO., INC	993090273
Ricoh	3102
MetLife - Veritas Technologies LLC	993032010
HCSC - Health Care Service Corporation	991118821
MetLife - ROLLINGS FUNERAL SERVICES LLC	993097315
MetLife - TB Philly, Inc.	993093126
International Coffee & Tea LLC	16912
Iscar Metals Inc.	993012986
freshbenies - Purple Land Management, LLC	993033777
Action Pact	993042938
freshbenies - Houston Responds	993033858
freshbenies - Smith Chappell & Associates Inc	993069612
freshbenies - Supply Link	993011447
Baker Drywall Management LLC	993013180
freshbenies - Edgeworth Economics	992623395
PayPal Inc.	16516
Stagen LLC	993012022
Frontdoor, Inc.	16638
Dennis Group	993006316
freshbenies - City of St. Francis	993082044
MetLife - Universal Technical Institute	992014861
Foley Entertainment Group	993074676
MetLife - Atlantic Automotive Corp. (MileOne)	992156796
freshbenies - Reese Air Services, LLC	993088906
Extensis PEO - Homenature Inc	993091251
Evoqua Water Technologies, LLC	16485
Broadridge Financial Solutions, Inc.	991082111
Volvo Group North America	992524241
freshbenies - Global Business Travel Association	993011522
Extensis PEO - A.G. Morgan Financial Advisors, LLC	993091054
Extensis PEO - Heavy, Inc.	993091068
Sitecore	992547951
Premier Company	95
MetLife - Cor Partners, Inc.	993020640
Anthem - Pratt Industries	COMPASS9937
Apache Junction	993049105
MetLife - Benesch, Friedlander, Coplan & Aronoff, LLP	992435000
New Benefits - Investview Inc.	993072871
MetLife - S&T Bank	993083487
Molina Healthcare	16749
MetLife - Eastern Pa Gastroenterology And Liver Specialists	993073637
freshbenies - Goodwill Industries of Middle Georgia	993042045
CLS Management Services, Inc.	993033560
MetLife - BRAINTREE GROUP	993078912
Extensis PEO - Windage Partners LLC	993092818
MetLife - MOODY NOLAN INC.	993084206
Extensis PEO - Admerasia Inc	993091737
Extensis PEO - Bridger Management	992017654
MetLife - American Lung Association	993044490
freshbenies - Acme Car Shipping	993069856
MetLife - BRISTOL MANAGEMENT SERVICES, INC.	993078809
PAL - W. Blake Furniture, L.P. dba Blake Furniture	993027332
MetLife - MACA CASTING AND MACHINE INC	993082820
Lehigh University	99104836
freshbenies - Perfect Embroidery Inc DBA Dei Rossi Marketing	993082657
MetLife - Avra Hospitality	993073599
MetLife - ResourceOne Administrators	993069172
freshbenies - Vero Advising	993078533
Extensis PEO - Phoenix Mechanical Corp	993100767
Southern Company	1909
ACCO	2961
Guardian	99102127
MetLife - ANTINORI CALIFORNIA INC	993097852
Lucas Oil	993016578
Ricoh USA, Inc.	3102
Extensis PEO - Hudson Robotics, Inc	993091562
MetLife - Bios Corporation	993016492
Extensis PEO - Zando	993093280
The Austin Company	993049162
freshbenies - Houston Habitat for Humanity	993082422
MetLife - SEQUOIA GROVE CHARTER ALLIANCE	993088644
Extensis PEO - Dega Systems LLC	993092381
Extensis PEO - Microwave Components LLC	993091414
Extensis PEO - Royal Green Appliances, Inc.	993091772
	8101
freshbenies - Panoramic Doors - ER	993081435
HCSC - Stride Bank	993077170
freshbenies - freshbenies PREMIUMFS Test Account	993075726
City of Houston	991079071
MetLife - Red River Commodities, Inc.	993029498
freshbenies - ANTHONY DENTAL CARE LLC	993093574
freshbenies - Bruce Walters	993100822
MetLife - KT Health dba KT Tape	993097249
Oaktree Capital Management LP	992107834
Crowder Constructors Inc. 	993025695
MetLife - Chevron Federal Credit Union	993073612
Accurate Development	993051557
Empower Pharmacy	993072031
MetLife - Cryoport Inc	993073628
MetLife - Cypress-Fairbanks School District	991160530
MetLife - The Intersect Group	993039452
New Benefits - FintechForce	993072590
New Benefits - Thrive Agency	993038051
TRC Companies LLC.	16986
Extensis PEO - Revcast Inc.	993092347
PAL - Senior Citizen's Home	993009148
WS - SB Architects	993089739
Cavagna North America	993031302
Extensis PEO - The Brooklyn Studio of Architecture P.C.	993093325
MetLife - Midstate Mechanical, Inc.	993069065
undefined	993081014
MetLife - PRESBYTERIAN SCHOOL	993084234
MetLife - Schell and Kampeter Companies	993080743
freshbenies - Santa Rosa County School District	993025079
freshbenies - JAMES EDWARD PEARSON DBA Pearson Insurance & Financial Services Inc.	993082421
IAC Group NA Inc	13546
MetLife - Factorial Restaurant Holdings	993069866
Extensis PEO - DQLabs, Inc.	993091003
MetLife - International Church Of The Foursquare Gospel	991123277
freshbenies - Americas Credit Union	993013057
MetLife - Collabera	991121119
New Benefits - Enrollvb	993052333
WELLth Captive - Zoeller Pump Company	993011352
MetLife - Goldmark Properties	993082814
MetLife - Echo Kilo	993081944
Extensis PEO - Orissa Holdings LLC	993091558
MetLife - LANE & ASSOCIATES DDS PA	993088304
Quadreal	16640
Greater Dayton Surgery Center	993013262
Extensis PEO - KASIRER LLC	993091609
freshbenies - BK Tool	993070171
Extensis PEO - Global Accounting Network, Inc.	993092209
freshbenies - Verde River Growers	993073371
MetLife - JS LLC	993092889
freshbenies - Ght Educational Care LLC	993069044
MetLife - Trio Electric	993025558
MetLife - Massage Envy Franchising LLC	992534883
MetLife - ANNA'S HOUSE	993084084
Extensis PEO - Myriad Venture Partners, LLC	993092180
PAL - Turning Point Metroplex Fellowship	993071702
CVS Health	7538
City of Keller	993013414
freshbenies - Kia of Anniston	993084567
MetLife - Weems Community Mental Health Center	993067917
MetLife - Bruker Corporation	992016418
MetLife - Megamex Foods	993068218
Warner Bros. Discovery	17575
MetLife - Wounded Warrior Project	993017197
MetLife - SCHOOL of ROCK	993034918
Kyndryl	13243
Extensis PEO - Orchard Creative LLC	993091419
MetLife - BARTA-SCHOENEWALD INC. DBA ADVANCED MOTION CONTRO	993097064
Pedernales Electric Cooperative, Inc.	13094
MetLife - Corona Public Schools	993080732
Subaru of Indiana	993050310
Extensis PEO - Foundation Consumer Healthcare LLC	993092415
Advance America	16560
New Benefits - Johnston Enterprises	993076950
Extensis PEO - Skiva International, Inc.	993094003
Dawson Geophysical Company	993013682
freshbenies - TransSolutions	993070547
MetLife - Cushman & Wakefield, Inc.	8637
Geodis	992668432
Extensis PEO - Icer Brands Services, LLC	993093339
Billingsley Property Services II	993029134
undefined	17471
undefined	993077775
MetLife - Authority Brands	993068524
County of Kane	991132652
Extensis PEO - Insticator, Inc	993091215
KWA Construction, LLC	993012023
MetLife - BALDWIN COUNTY BOARD OF EDUCATION	993084094
Nissan	4027
Extensis PEO - Amplitech, Inc.	993100588
New Benefits - Burdeen's Jewelry	993090592
MetLife - Carpenter Technology	99102940
CN	17623
MetLife - Pechanga Development Corp	991121373
MetLife - TTX Company	993039779
MetLife - Envision Healthcare(EMSC)	993078939
	1995
MetLife - FARNSWORTH GROUP INC.	993097117
freshbenies - Catalyst Energy Services	993071903
FundEd Inc.	993013536
e3 Partners Ministry	993012471
undefined	993077642
Lincoln National	2265
EnLink Midstream Operating LP	993012265
New Benefits - Hmh Lifestyles, L.P.	993033381
MetLife - Albert Einstein Medical Associates, Inc	991122570
EstÃ©e Lauder Companies	5317
First Advantage Corporation	16800
MetLife - Montana Air Cartage	993069724
Extensis PEO - The Jericho Project	993092566
freshbenies - MTD Benefits	993072650
Main Street Captive - Core Bank	993031409
MetLife - Morgan County Board of Education	993078970
MetLife - Powered By Fourth	993042499
MetLife - McClelland Consulting Engineers, Inc.	993037764
undefined	4064
freshbenies - Puleo Enterprises, LLC	993099985
Extensis PEO - SESOLUTIONS	993093462
MetLife - BERRYMAN SMITH, LLC	993092703
	1762
freshbenies - Better Homes and Gardens Real Estate Winans	993078542
freshbenies - Copper Express	993011517
MetLife - Bethany Christian Services	992158091
freshbenies - Tangential Services, Inc.	993034553
Extensis PEO - 23 PLANNING, LLC	993094226
W.W. Grainger	1874
freshbenies - Real Network Services, Inc.	993088873
MetLife - Express LLC - Canada	991141086
freshbenies - Expedian Urgent Care	993082713
freshbenies - Integer Telecom Services	993074323
MetLife - COMMERCIAL EXPRESS HVAC, LLC	993087243
freshbenies - Reliable Manufacturing Group, Inc.	993093868
MetLife - Cutter aviation	993070836
MetLife - Catalyze Holdings, LLC	993097477
MetLife - St. Paul Postal Employees Credit Union	992543222
MetLife - SARAYA USA INC.	993097320
NFL National	992011970
MetLife - CCG EMPLOYEE LEASING LLC	993097080
MetLife - QSR AUTOMATIONS	993084238
MetLife - Invest Collegiate Imagine	993082490
MetLife - WOODMONT REAL ESTATE SERVICES	993068201
	3843
freshbenies - Isos Tecnology	993033144
MetLife - Wells Fargo & Company	99101695
MetLife - TOSAF	993084282
MetLife - RJ SCHINNER	993097313
McKinsey	3501
MetLife - Citizens Bank	993068168
Extensis PEO - Pro Bono Net, Inc	993100769
MetLife - FCL Builders, LLC	993080735
MetLife - ARRAY TECHNOLOGIES, INC.	993073596
MetLife - Union County College	993031145
freshbenies - Neighborhood Legal Services Program of the District of Columbia	993073387
American Technologies Inc	993050972
New Benefits - Adams LaSalle Apartment Management Texas LLC	993088340
Extensis PEO - NIP Management Co LLC	993092394
Extensis PEO - Arb Investments Company LLC	993092019
Extensis PEO - Closet Complete LLC	993090883
Extensis PEO - Fortress NFT Group, Inc	993092557
MetLife - TEVORA BUSINESS SOLUTIONS, INC.	993070266
MetLife - OPTIMA MANAGEMENT SERVICES	993084347
MetLife - Bank of the West	99102158
MetLife - Installed Building Products, Inc.	992018428
MetLife - WREN US HOLDINGS INC.	993092847
McNaughton-McKay Electric Company	993013556
